episode:35,Updates:35/50,Timesteps:7200/10000,FPS:46.0,avg_sp:-1.41,avg_xp_0_0:-2.37,avg_xp_0_1:-2.05,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:0.15879465341567994,policy_loss:-0.013916156937872586,dist_entropy:1.0933032900094986,actor_grad_norm:1.6369598428408305,critic_grad_norm:2.579540319244067,ratio:3.9527536988258363,best_i:0,average_step_rewards:-0.7049999833106995
episode:36,Updates:36/50,Timesteps:7400/10000,FPS:45.0,avg_sp:-1.7128712871287128,avg_xp_0_0:-2.44,avg_xp_0_1:-2.11,avg_xp_1_0:-2.41,avg_xp_1_1:-2.6831683168316833,avg_xp_2_0:-2.83,avg_xp_2_1:-3.03,avg_xp_3_0:-2.58,avg_xp_3_1:-2.31,value_loss:0.2751151806364457,policy_loss:-0.013981702134749297,dist_entropy:1.0268094569444657,actor_grad_norm:1.1441144704818726,critic_grad_norm:6.54911889831225,ratio:3.993132996559143,best_i:0,average_step_rewards:-0.8650000095367432
episode:37,Updates:37/50,Timesteps:7600/10000,FPS:45.0,avg_sp:-1.44,avg_xp_0_0:-2.32,avg_xp_0_1:-2.09,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:0.4809172641485929,policy_loss:0.034416124522414306,dist_entropy:1.044985364874204,actor_grad_norm:3.5419509689013164,critic_grad_norm:5.754843923449516,ratio:3.999643782774607,best_i:0,average_step_rewards:-0.7200000286102295
episode:38,Updates:38/50,Timesteps:7800/10000,FPS:45.0,avg_sp:-1.57,avg_xp_0_0:-2.33,avg_xp_0_1:-2.27,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:0.1387293342500925,policy_loss:-0.0041156871267982766,dist_entropy:0.9903744916121165,actor_grad_norm:0.9856718262036641,critic_grad_norm:3.3081580410401026,ratio:4.0105297009150185,best_i:0,average_step_rewards:-0.7850000262260437
episode:39,Updates:39/50,Timesteps:8000/10000,FPS:46.0,avg_sp:-1.44,avg_xp_0_0:-2.15,avg_xp_0_1:-2.1,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:0.2678495536868771,policy_loss:-0.013681579943924079,dist_entropy:0.9639471391836802,actor_grad_norm:1.4349640409151714,critic_grad_norm:2.6882068554560345,ratio:4.006784514586131,best_i:0,average_step_rewards:-0.7200000286102295
episode:40,Updates:40/50,Timesteps:8200/10000,FPS:45.0,avg_sp:-1.52,avg_xp_0_0:-2.34,avg_xp_0_1:-2.02,avg_xp_1_0:-2.3,avg_xp_1_1:-2.7,avg_xp_2_0:-2.5,avg_xp_2_1:-2.93,avg_xp_3_0:-2.33,avg_xp_3_1:-2.4,value_loss:0.12876436691731213,policy_loss:-0.005843688146628352,dist_entropy:0.948199603954951,actor_grad_norm:1.5379120588302613,critic_grad_norm:1.743971799314022,ratio:3.9784177700678507,best_i:0,average_step_rewards:-0.7599999904632568
episode:41,Updates:41/50,Timesteps:8400/10000,FPS:45.0,avg_sp:-1.42,avg_xp_0_0:-2.69,avg_xp_0_1:-2.6,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:0.11701981872320175,policy_loss:0.002505283808296843,dist_entropy:0.9106152753035227,actor_grad_norm:1.2525996049245198,critic_grad_norm:2.188706075648467,ratio:3.9849679390589396,best_i:0,average_step_rewards:-0.7149999737739563
episode:42,Updates:42/50,Timesteps:8600/10000,FPS:45.0,avg_sp:-1.86,avg_xp_0_0:-2.39,avg_xp_0_1:-2.34,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:0.517657790829738,policy_loss:-0.004203591703748163,dist_entropy:0.842700398961703,actor_grad_norm:0.9480246643225352,critic_grad_norm:6.142838792999585,ratio:3.9985628724098206,best_i:0,average_step_rewards:-0.9549999833106995
episode:43,Updates:43/50,Timesteps:8800/10000,FPS:46.0,avg_sp:-1.22,avg_xp_0_0:-2.44,avg_xp_0_1:-2.35,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:nan,avg_xp_3_1:nan,value_loss:0.2760036328807473,policy_loss:0.0013338569416810147,dist_entropy:0.8395214041074117,actor_grad_norm:0.7948054532210033,critic_grad_norm:5.799884529908498,ratio:3.970146667957306,best_i:0,average_step_rewards:-0.6100000143051147
episode:44,Updates:44/50,Timesteps:9000/10000,FPS:45.0,avg_sp:-1.84,avg_xp_0_0:-2.31,avg_xp_0_1:-2.68,avg_xp_1_0:-2.792079207920792,avg_xp_1_1:-2.61,avg_xp_2_0:-2.71,avg_xp_2_1:-2.97,avg_xp_3_0:-2.4,avg_xp_3_1:-2.29,value_loss:0.12204500113924345,policy_loss:-0.0064148987087341664,dist_entropy:0.9172840406497319,actor_grad_norm:1.7372453530629477,critic_grad_norm:3.200148291885853,ratio:3.9612947344779967,best_i:0,average_step_rewards:-0.9200000166893005
episode:45,Updates:45/50,Timesteps:9200/10000,FPS:45.0,avg_sp:-1.65,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:-2.41,avg_xp_3_1:-1.98,value_loss:0.19999789620439212,policy_loss:-0.022110366490994723,dist_entropy:0.8579066475232442,actor_grad_norm:1.8589032649993897,critic_grad_norm:5.405974505345027,ratio:4.023350950082143,best_i:3,average_step_rewards:-0.824999988079071
episode:46,Updates:46/50,Timesteps:9400/10000,FPS:45.0,avg_sp:-1.15,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:-2.29,avg_xp_3_1:-2.38,value_loss:0.351184614871939,policy_loss:-0.026761454000603577,dist_entropy:0.8246178527673086,actor_grad_norm:0.6637984832127889,critic_grad_norm:5.012546653548877,ratio:3.9880924741427104,best_i:3,average_step_rewards:-0.574999988079071
episode:47,Updates:47/50,Timesteps:9600/10000,FPS:46.0,avg_sp:-1.41,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:-1.97,avg_xp_3_1:-2.24,value_loss:0.17497137517978748,policy_loss:-0.033798185036129615,dist_entropy:0.7799934844175974,actor_grad_norm:1.5960213641325633,critic_grad_norm:2.205986929436525,ratio:3.980030147234599,best_i:3,average_step_rewards:-0.7049999833106995
episode:48,Updates:48/50,Timesteps:9800/10000,FPS:45.0,avg_sp:-1.45,avg_xp_0_0:-2.33,avg_xp_0_1:-2.14,avg_xp_1_0:-2.32,avg_xp_1_1:-2.36,avg_xp_2_0:-2.88,avg_xp_2_1:-2.75,avg_xp_3_0:-2.25,avg_xp_3_1:-2.21,value_loss:0.2664551230147481,policy_loss:-0.023528244303655736,dist_entropy:0.7129452248414357,actor_grad_norm:0.839383656779925,critic_grad_norm:3.380245057741801,ratio:4.03870122830073,best_i:3,average_step_rewards:-0.7250000238418579
episode:49,Updates:49/50,Timesteps:10000/10000,FPS:45.0,avg_sp:-1.14,avg_xp_0_0:nan,avg_xp_0_1:nan,avg_xp_1_0:nan,avg_xp_1_1:nan,avg_xp_2_0:nan,avg_xp_2_1:nan,avg_xp_3_0:-2.11,avg_xp_3_1:-2.37,value_loss:0.08507260953386625,policy_loss:-0.026463220653260025,dist_entropy:0.7761242389678955,actor_grad_norm:1.1295474727948507,critic_grad_norm:1.9616166805227597,ratio:3.988999843597412,best_i:3,average_step_rewards:-0.5699999928474426
